Sub 1,000093000,Married,04,00,02,07,Single detached,2,2,Mortgage,Before 1939,770,110,No,Gas,0650,English
Sub 1,000093000,Married,04,00,02,10,Single detached,2,1,Mortgage,1970-1979,1200,330,No,Oil,1500,English
Sub 1,000093000,Married,04,00,03,08,Single detached,2,2,Mortgage,1960-1969,910,180,No,Gas,0800,English
Sub 1,000093000,Married,04,01,03,08,Single detached,2,2,Mortgage,1950-1959,1100,080,No,Gas,0350,English
Sub 1,000093000,Married,04,01,03,09,Single detached,2,2,Mortgage,1980-1989,1100,080,No,Gas,0560,English
Sub 1,000093000,Married,04,01,04,08,Single detached,3,3,Mortgage,Before 1939,1100,120,No,Gas,0750,English
Sub 1,000093000,Married,04,02,04,07,Single detached,2,1,Mortgage,1970-1979,2600,150,No,Oil,0,English
Sub 1,000093000,Married,04,02,04,07,Single detached,2,2,Mortgage,1950-1959,750,150,No,Electricity,0500,English
Sub 1,000093000,Married,04,02,04,09,Single detached,2,1,Mortgage,1970-1979,1000,150,No,Gas,1500,English
Sub 1,000093000,Married,04,02,04,10,Single detached,2,2,Mortgage,Before 1939,800,120,No,Gas,1500,English
Sub 1,000093000,Married,04,03,05,09,Single detached,2,2,Mortgage,Before 1939,580,140,No,Gas,0,English
Sub 1,000093000,Married,05,02,04,09,Single detached,2,2,Mortgage,1970-1979,930,130,No,Oil,1000,English
Sub 1,000093000,Married,08,01,03,10,Single detached,2,2,Mortgage,1940-1949,1000,110,No,Gas,0550,English
Sub 1,000093010,Married,03,01,03,07,Single detached,2,2,Mortgage,1950-1959,2300,270,No,Oil,1000,English
Sub 1,000093020,Married,04,02,04,13,Single detached,2,2,Mortgage,1970-1979,810,140,No,Gas,0820,English
Sub 1,000093030,Married,04,01,03,08,Single detached,2,2,Mortgage,Before 1939,540,150,No,Oil,0550,English
Sub 1,000093070,Married,04,02,05,12,Single detached,5,2,Mortgage,1970-1979,1600,130,No,Gas,0750,Asian Pacific
Sub 1,000093100,Married,02,00,02,04,Single detached,1,2,Mortgage,Before 1939,1200,160,No,Gas,1400,Other European
Sub 1,000093200,Female Head,03,03,05,06,Single detached,1,2,Mortgage,Before 1939,1200,300,No,Gas,1000,English
Sub 1,000093200,Married,03,00,02,05,Single attached,4,1,Rented,1990-1999,3000,001,No,Gas,0,English
Sub 1,000093200,Married,03,00,02,06,Single detached,1,2,Rented,Before 1939,1300,210,No,Gas,0,Spanish
Sub 1,000093200,Married,03,00,02,07,Single detached,1,0,Mortgage,1990-1999,1000,090,No,Gas,0680,English
Sub 1,000093200,Married,03,01,03,06,Single detached,2,2,Mortgage,Before 1939,730,140,No,Gas,0750,English
Sub 1,000093200,Married,03,01,04,06,Single detached,4,3,Mortgage,1980-1989,900,070,No,Gas,0200,English
Sub 1,000093200,Married,04,00,02,10,Single attached,1,1,Mortgage,Before 1939,1700,110,No,Gas,1400,English
Sub 1,000093200,Married,04,00,04,10,Single detached,4,3,Mortgage,1960-1969,810,100,No,Gas,2000,English
Sub 1,000093200,Married,04,02,04,06,Single detached,3,2,Mortgage,1950-1959,1400,230,No,Gas,1800,English
Sub 1,000093200,Married,08,00,07,11,Single detached,2,2,Mortgage,1960-1969,1300,290,No,Gas,1000,English
Sub 1,000093240,Married,03,00,03,05,Single attached,1,2,Mortgage,1940-1949,2300,120,No,Gas,1000,Asian Pacific
Sub 1,000093300,Female Head,03,01,03,08,Single attached,3,1,Rented,1990-1999,1800,300,No,Gas,0,English
Sub 1,000093300,Married,02,00,02,06,Single detached,2,1,Mortgage,1950-1959,250,080,No,Electricity,0850,English
Sub 1,000093300,Married,03,00,02,07,Single detached,2,2,Mortgage,1950-1959,2000,150,No,Oil,2000,English
Sub 1,000093300,Married,03,00,03,08,Single detached,3,3,Mortgage,Before 1939,600,200,No,Gas,0400,English
Sub 1,000093300,Married,03,03,05,07,Single detached,2,2,Mortgage,Before 1939,700,120,No,Gas,0300,English
Sub 1,000093300,Married,05,00,02,11,Single detached,2,2,Mortgage,Before 1939,250,140,No,Gas,1000,English
Sub 1,000093400,Male Head,03,00,02,05,Single detached,3,1,Mortgage,1960-1969,170,130,No,Gas,0630,English
Sub 1,000093400,Married,03,01,04,07,Single detached,3,3,Mortgage,1950-1959,730,140,No,Oil,0500,English
Sub 1,000093400,Married,04,01,03,09,Single attached,2,2,Mortgage,Before 1939,2300,210,No,Gas,1800,English
Sub 1,000093400,Married,04,03,05,08,Single detached,2,1,Mortgage,1990-1999,1800,300,No,Gas,0900,English
Sub 1,000093450,Married,04,00,04,07,Single detached,4,3,Mortgage,Before 1939,260,120,No,Wood,0550,English
Sub 1,000093500,Married,02,01,04,05,Single attached,1,3,Rented,Before 1939,1500,190,No,Gas,0,Spanish
Sub 1,000093500,Married,02,02,04,04,Single attached,3,2,Mortgage,1990-1999,460,200,No,Gas,0280,English
Sub 1,000093500,Married,03,00,02,05,Single detached,2,2,Mortgage,1940-1949,1700,070,No,Gas,0400,English
Sub 1,000093500,Married,03,00,02,06,Single detached,2,2,Mortgage,Before 1939,940,100,No,Gas,0530,English
Sub 1,000093500,Married,03,00,03,05,Single detached,3,3,Mortgage,1950-1959,1800,230,No,Gas,2400,English
Sub 1,000093500,Married,03,02,06,08,Single detached,3,1,Mortgage,1960-1969,2100,150,No,Gas,1200,English
Sub 1,000093500,Married,04,00,02,08,Single detached,2,2,Mortgage,Before 1939,470,080,No,Gas,0500,English
Sub 1,000093520,Married,03,00,03,07,Single detached,3,2,Mortgage,1960-1969,300,180,No,Gas,0750,English
Sub 1,000093600,Married,03,00,03,05,Single detached,3,1,Mortgage,1940-1949,1200,210,No,Oil,0,Spanish
Sub 1,000093600,Married,03,00,04,05,Single detached,3,2,Mortgage,1940-1949,1400,120,No,Gas,0,Other European
Sub 1,000093600,Married,03,01,04,06,Single attached,4,3,Mortgage,Before 1939,1300,150,No,Gas,0630,English
Sub 1,000093600,Married,04,02,04,07,Single detached,2,2,Mortgage,1950-1959,1300,100,No,Gas,2000,English
Sub 1,000093600,Married,04,02,04,08,Single detached,2,3,Mortgage,1990-1999,2100,170,No,Gas,0390,English
Sub 1,000093600,Married,04,02,05,08,Single detached,3,3,Mortgage,1960-1969,900,140,No,Oil,0700,Asian Pacific
Sub 1,000093600,Married,05,00,03,09,Single attached,2,3,Mortgage,1940-1949,1900,200,No,Gas,0250,English
Sub 1,000093700,Married,02,00,03,11,Single detached,2,1,Mortgage,Before 1939,630,100,No,Gas,0400,English
Sub 1,000093700,Married,03,00,02,07,Single detached,2,1,Mortgage,1950-1959,1200,120,No,Gas,0790,English
Sub 1,000093700,Married,04,02,04,07,Single detached,2,3,Mortgage,1990-1999,1500,230,No,Gas,0650,English
Sub 1,000093800,Married,03,01,05,05,Single detached,4,3,Mortgage,1970-1979,370,120,No,Gas,0240,English
Sub 1,000093800,Married,03,03,05,08,Single detached,2,2,Mortgage,1940-1949,860,070,No,Gas,0390,English
Sub 1,000093800,Married,03,03,05,10,Single detached,1,2,Mortgage,Before 1939,1600,070,No,Gas,0200,Other European
Sub 1,000093800,Married,03,03,06,07,Single detached,2,3,Mortgage,1940-1949,2700,350,No,Gas,1000,English
Sub 1,000093800,Married,04,00,11,07,Single detached,3,3,Mortgage,Before 1939,2000,260,Yes,Gas,2900,English
Sub 1,000093820,Married,03,00,02,06,Single detached,2,2,Mortgage,1970-1979,900,130,No,Gas,0600,English
Sub 1,000093900,Married,02,00,03,07,Single detached,3,3,Mortgage,1940-1949,980,120,No,Gas,0880,English
Sub 1,000093900,Married,03,00,02,08,Single detached,2,2,Mortgage,Before 1939,730,150,No,Gas,0650,English
Sub 1,000093900,Married,03,00,02,08,Single detached,2,2,Mortgage,Before 1939,420,080,No,Oil,0680,English
Sub 1,000093900,Married,03,02,04,07,Single detached,2,2,Mortgage,Before 1939,690,040,No,Gas,0400,English
Sub 1,000093900,Married,05,02,05,10,Single detached,3,1,Mortgage,1960-1969,2300,400,No,Gas,3200,English
Sub 1,000093920,Married,04,00,03,08,Single detached,3,2,Mortgage,1950-1959,1300,280,No,Gas,0530,English
Sub 1,000093970,Married,04,01,03,08,Single detached,2,2,Mortgage,Before 1939,460,150,No,Gas,0690,English
Sub 1,000094000,Female Head,03,00,02,08,Single attached,2,2,Mortgage,Before 1939,1800,080,No,Gas,0890,English
Sub 1,000094000,Female Head,03,01,02,05,Single attached,1,1,Outright,1980-1989,200,300,No,Gas,0600,Spanish
Sub 1,000094000,Female Head,04,00,03,06,Single detached,3,2,Mortgage,1940-1949,2100,150,No,Oil,1500,English
Sub 1,000094000,Female Head,08,01,05,07,Single detached,3,1,Mortgage,1970-1979,2700,200,No,Oil,1300,English
Sub 1,000094000,Male Head,04,00,02,09,Single detached,2,1,Mortgage,1980-1989,1900,070,No,Oil,3500,Asian Pacific
Sub 1,000094000,Male Head,04,02,04,10,Single detached,2,2,Mortgage,Before 1939,1100,130,No,Gas,1000,English
Sub 1,000094000,Male Head,05,00,02,09,Single detached,3,2,Mortgage,1950-1959,800,150,No,Oil,1400,English
Sub 1,000094000,Married,02,00,03,05,Single attached,1,3,Mortgage,1990-1999,1300,200,No,Gas,0700,Other European
Sub 1,000094000,Married,02,00,04,03,Single detached,3,3,Mortgage,1970-1979,1700,120,No,Gas,1200,Spanish
Sub 1,000094000,Married,02,01,03,04,Single attached,1,1,Mortgage,1960-1969,2800,140,No,Gas,1200,Other European
Sub 1,000094000,Married,02,01,03,04,Single detached,2,2,Mortgage,1960-1969,1000,200,No,Gas,0660,English
Sub 1,000094000,Married,02,02,04,03,Single attached,2,1,Rented,1980-1989,1500,130,No,Electricity,0,English
Sub 1,000094000,Married,02,02,04,04,Single detached,2,2,Mortgage,1940-1949,1000,120,No,Electricity,0750,English
Sub 1,000094000,Married,02,02,04,05,Single detached,2,2,Rented,1950-1959,400,001,No,Oil,0,English
Sub 1,000094000,Married,03,00,02,05,Single detached,2,2,Mortgage,1970-1979,2000,230,No,Oil,0930,Other European
Sub 1,000094000,Married,03,00,02,06,Single detached,2,2,Mortgage,1950-1959,450,450,No,Oil,1800,English
Sub 1,000094000,Married,03,00,02,06,Single detached,2,2,Mortgage,1950-1959,370,130,No,Gas,1000,English
Sub 1,000094000,Married,03,00,02,06,Single detached,2,2,Mortgage,1960-1969,630,100,No,Gas,0400,English
Sub 1,000094000,Married,03,00,02,08,Single detached,0,0,Mortgage,1940-1949,2000,070,No,Oil,2800,Asian Pacific
Sub 1,000094000,Married,03,00,02,09,Single detached,2,2,Mortgage,1940-1949,1200,150,No,Gas,0600,English
Sub 1,000094000,Married,03,00,03,06,Single detached,3,3,Mortgage,1980-1989,90,100,No,Electricity,0900,English
Sub 1,000094000,Married,03,00,04,08,Single detached,3,3,Mortgage,Before 1939,850,250,No,Gas,0400,Spanish
Sub 1,000094000,Married,03,01,03,06,Single detached,2,2,Mortgage,2006,2000,320,No,Oil,0580,English
Sub 1,000094000,Married,03,01,03,08,Single detached,2,2,Mortgage,1950-1959,3700,080,No,Oil,2500,English
Sub 1,000094000,Married,03,01,04,06,Single detached,1,2,Mortgage,1950-1959,1500,150,No,Gas,1300,Spanish
Sub 1,000094000,Married,03,02,04,05,Single detached,2,2,Mortgage,2000-2004,1700,270,No,Gas,2000,English
Sub 1,000094000,Married,03,02,04,06,Single detached,2,2,Mortgage,1940-1949,700,080,No,Gas,1300,English
Sub 1,000094000,Married,03,02,04,06,Single detached,2,2,Mortgage,Before 1939,670,040,No,Electricity,0600,English
Sub 1,000094000,Married,03,02,04,07,Single detached,2,1,Mortgage,Before 1939,2700,150,No,Gas,1500,English
Sub 1,000094000,Married,03,02,04,07,Single detached,2,1,Mortgage,1960-1969,2600,250,No,Oil,0980,Other European
Sub 1,000094000,Married,03,02,04,07,Single detached,2,2,Mortgage,1980-1989,1800,140,No,Oil,0800,English
Sub 1,000094000,Married,03,02,04,08,Single detached,2,2,Mortgage,1990-1999,200,180,No,Wood,0800,English
Sub 1,000094000,Married,03,02,04,08,Single detached,2,2,Mortgage,1980-1989,1500,130,No,Gas,0500,Spanish
Sub 1,000094000,Married,03,03,05,07,Single attached,2,2,Mortgage,Before 1939,3200,250,No,Oil,1200,Other European
Sub 1,000094000,Married,04,00,02,06,Single detached,2,1,Mortgage,1940-1949,300,100,No,Oil,0900,English
Sub 1,000094000,Married,04,00,02,08,Single detached,2,2,Mortgage,1940-1949,2500,100,No,Oil,1000,English
Sub 1,000094000,Married,04,00,02,08,Single detached,2,2,Mortgage,Before 1939,680,100,No,Gas,1000,English
Sub 1,000094000,Married,04,00,02,08,Single detached,3,0,Mortgage,1950-1959,2300,090,No,Gas,2400,English
Sub 1,000094000,Married,04,00,04,08,Single detached,3,3,Mortgage,1960-1969,1200,200,No,Gas,1100,English
Sub 1,000094000,Married,04,02,04,08,Single detached,2,2,Mortgage,Before 1939,960,150,No,Oil,0800,English
Sub 1,000094000,Married,04,02,04,09,Single detached,2,2,Mortgage,Before 1939,530,300,No,Gas,0560,English
Sub 1,000094000,Married,05,02,04,10,Single detached,2,2,Mortgage,Before 1939,2300,220,No,Oil,1500,English
Sub 1,000094000,Married,05,03,05,10,Single detached,2,2,Mortgage,1960-1969,800,170,No,Gas,0600,English
Sub 1,000094000,Married,08,02,07,10,Single detached,2,1,Mortgage,Before 1939,500,300,No,Oil,2500,Other
Sub 1,000094100,Female Head,03,00,02,06,Single detached,2,1,Mortgage,Before 1939,140,160,No,Other,1000,English
Sub 1,000094100,Male Head,03,01,02,07,Single detached,2,2,Mortgage,1970-1979,900,070,No,Gas,0250,English
Sub 1,000094100,Married,03,00,03,04,Single attached,0,2,Mortgage,Before 1939,1900,170,No,Oil,2300,Spanish
Sub 1,000094100,Married,03,00,03,06,Single detached,3,2,Mortgage,1960-1969,690,100,No,Gas,0350,English
Sub 1,000094100,Married,04,00,06,08,Single detached,2,3,Rented,Before 1939,1700,280,No,Gas,0,English
Sub 1,000094100,Married,04,03,06,09,Single detached,3,3,Mortgage,1940-1949,1300,100,No,Gas,0500,English
Sub 1,000094120,Female Head,03,00,02,05,Single detached,2,2,Mortgage,1980-1989,1600,150,No,Oil,0900,English
Sub 1,000094200,Married,03,00,02,10,Single detached,2,2,Mortgage,Before 1939,1400,090,No,Gas,2000,English
Sub 1,000094200,Married,03,00,03,05,Single detached,3,3,Mortgage,1960-1969,1300,080,No,Gas,0500,English
Sub 1,000094200,Married,03,00,03,06,Single detached,2,1,Mortgage,Before 1939,1500,180,No,Gas,1500,English
Sub 1,000094200,Married,03,00,03,06,Single detached,3,3,Mortgage,1950-1959,400,070,No,Oil,0700,English
Sub 1,000094300,Married,03,00,05,05,Single detached,3,1,Mortgage,1940-1949,2200,470,No,Oil,2000,English
Sub 1,000094300,Married,03,01,04,06,Single detached,3,3,Mortgage,1960-1969,1200,100,No,Oil,0600,English
Sub 1,000094370,Married,03,00,03,05,Single detached,3,3,Mortgage,Before 1939,230,180,No,Gas,0500,Asian Pacific
Sub 1,000094400,Married,02,00,03,05,Single detached,2,3,Mortgage,Before 1939,830,170,No,Gas,0600,English
Sub 1,000094400,Married,03,00,02,07,Single detached,1,1,Mortgage,Before 1939,3500,100,No,Gas,1100,Asian Pacific
Sub 1,000094400,Married,03,00,02,07,Single detached,2,0,Mortgage,Before 1939,200,190,No,Oil,1500,English
Sub 1,000094400,Married,03,00,05,10,Single detached,3,3,Mortgage,1960-1969,930,150,No,Gas,0320,English
Sub 1,000094400,Married,04,03,05,13,Single detached,3,2,Mortgage,Before 1939,1200,130,No,Gas,0700,English
Sub 1,000094400,Married,05,00,03,11,Single detached,3,2,Mortgage,1960-1969,300,500,No,Oil,2500,English
Sub 1,000094470,Married,03,01,03,09,Single detached,2,2,Mortgage,Before 1939,770,080,No,Gas,0450,English
Sub 1,000094500,Male Head,03,00,03,07,Single detached,1,1,Mortgage,1960-1969,2800,270,No,Gas,0650,Spanish
Sub 1,000094500,Male Head,03,00,07,09,Single detached,5,2,Mortgage,Before 1939,500,160,No,Oil,0900,English
Sub 1,000094500,Married,04,00,02,08,Single detached,2,2,Mortgage,Before 1939,940,100,No,Gas,0100,English
Sub 1,000094600,Female Head,03,00,03,06,Single detached,0,2,Rented,Before 1939,1100,140,No,Gas,0,English
Sub 1,000094600,Married,02,00,02,05,Single detached,2,2,Mortgage,1960-1969,530,060,No,Gas,0560,English
Sub 1,000094600,Married,03,00,02,06,Single attached,2,1,Mortgage,1970-1979,1400,200,No,Gas,4000,English
Sub 1,000094600,Married,03,00,02,08,Single detached,3,2,Mortgage,1970-1979,2100,250,No,Oil,1300,English
Sub 1,000094600,Married,03,00,04,06,Single detached,3,3,Mortgage,1950-1959,2500,130,No,Gas,0800,Asian Pacific
Sub 1,000094600,Married,05,02,04,09,Single detached,2,2,Mortgage,1970-1979,2400,280,No,Gas,1500,English
Sub 1,000094700,Female Head,03,00,02,06,Single detached,0,2,Mortgage,1950-1959,2500,080,No,Gas,1100,English
Sub 1,000094700,Married,01,00,02,03,Single attached,0,1,Rented,1950-1959,1300,001,No,Gas,0,Spanish
Sub 1,000094710,Married,05,00,03,09,Single detached,2,3,Mortgage,1960-1969,970,050,No,Gas,0250,English
Sub 1,000094750,Married,03,00,02,06,Single detached,2,2,Mortgage,1940-1949,200,030,No,Gas,0800,English
Sub 1,000094800,Married,03,00,05,05,Single detached,4,3,Mortgage,1950-1959,800,060,No,Gas,0250,English
Sub 1,000094800,Married,03,02,04,05,Single detached,2,1,Mortgage,2000-2004,2200,360,No,Gas,0680,English
Sub 1,000094900,Married,02,00,03,03,Single attached,2,3,Mortgage,1990-1999,1900,040,No,Gas,0600,English
Sub 1,000094900,Married,02,00,03,04,Single detached,2,3,Mortgage,Before 1939,600,100,No,Oil,0500,English
Sub 1,000094900,Married,03,00,02,09,Single detached,2,1,Mortgage,1950-1959,230,120,No,Oil,0190,English
Sub 1,000094900,Married,04,00,02,07,Single detached,2,2,Mortgage,1950-1959,2000,260,No,Gas,1200,Other European
Sub 1,000095000,Female Head,02,00,02,04,Single attached,1,2,Mortgage,Before 1939,1600,220,No,Gas,1000,Other European
Sub 1,000095000,Female Head,03,00,02,05,Single detached,2,2,Mortgage,1950-1959,330,350,No,Gas,0120,English
Sub 1,000095000,Female Head,03,00,02,08,Single detached,2,2,Mortgage,Before 1939,350,130,No,Oil,1500,English
Sub 1,000095000,Female Head,03,00,04,05,Single detached,2,2,Mortgage,1990-1999,1000,240,No,Oil,1400,English
Sub 1,000095000,Female Head,03,01,02,06,Single detached,2,1,Mortgage,1950-1959,2400,500,No,Oil,1000,Spanish
Sub 1,000095000,Female Head,03,02,03,07,Single detached,2,1,Mortgage,1950-1959,900,080,No,Gas,0700,English
Sub 1,000095000,Female Head,04,00,04,10,Single detached,2,3,Mortgage,Before 1939,1300,080,No,Oil,1000,English
Sub 1,000095000,Female Head,04,01,02,08,Single detached,1,1,Mortgage,1950-1959,1500,270,No,Oil,1100,English
Sub 1,000095000,Female Head,05,00,02,13,Single detached,1,1,Mortgage,1950-1959,2400,210,No,Gas,1600,Other European
Sub 1,000095000,Female Head,05,01,02,09,Single detached,2,1,Mortgage,1970-1979,6500,300,No,Gas,4500,English
Sub 1,000095000,Male Head,03,00,03,07,Single detached,1,2,Mortgage,Before 1939,2700,150,No,Gas,1200,Spanish
Sub 1,000095000,Male Head,03,02,03,06,Single detached,3,1,Mortgage,Before 1939,340,040,No,Gas,1000,English
Sub 1,000095000,Married,02,00,02,05,Single detached,1,2,Mortgage,Before 1939,1000,200,No,Wood,0,English
Sub 1,000095000,Married,02,00,02,05,Single detached,2,2,Mortgage,1950-1959,490,180,No,Gas,0300,English
Sub 1,000095000,Married,02,00,02,08,Single attached,2,2,Rented,1990-1999,1200,050,No,Gas,0,English
Sub 1,000095000,Married,02,00,03,04,Mobile home,3,2,Rented,1990-1999,650,150,No,Gas,0,Other European
Sub 1,000095000,Married,02,00,03,07,Single detached,4,3,Mortgage,1970-1979,680,210,No,Gas,0400,English
Sub 1,000095000,Married,02,01,03,03,Single detached,1,1,Mortgage,Before 1939,680,050,No,Gas,1900,Asian Pacific
Sub 1,000095000,Married,02,02,04,04,Single detached,2,2,Mortgage,1950-1959,1600,090,No,Gas,1400,English
Sub 1,000095000,Married,03,00,02,05,Single detached,1,2,Mortgage,1960-1969,800,200,No,Gas,0450,English
Sub 1,000095000,Married,03,00,02,05,Single detached,2,2,Mortgage,1960-1969,1300,050,No,Gas,0500,English
Sub 1,000095000,Married,03,00,02,06,Single attached,0,2,Mortgage,1940-1949,1500,100,No,Gas,2000,English
Sub 1,000095000,Married,03,00,02,06,Single attached,1,2,Mortgage,1960-1969,1500,100,No,Gas,1200,Spanish
Sub 1,000095000,Married,03,00,02,06,Single detached,1,0,Mortgage,1940-1949,1400,130,No,Oil,1200,English
Sub 1,000095000,Married,03,00,02,06,Single detached,1,0,Mortgage,1950-1959,3000,100,No,Gas,1300,English
Sub 1,000095000,Married,03,00,02,06,Single detached,1,0,Mortgage,1950-1959,420,230,No,Gas,0480,English
Sub 1,000095000,Married,03,00,02,06,Single detached,2,2,Mortgage,1980-1989,1000,100,No,Gas,0430,English
Sub 1,000095000,Married,03,00,02,06,Single detached,3,1,Mortgage,1970-1979,2800,180,No,Oil,1000,English
Sub 1,000095000,Married,03,00,02,07,Single detached,2,2,Mortgage,Before 1939,780,110,No,Gas,0400,English
Sub 1,000095000,Married,03,00,02,08,Single detached,2,2,Mortgage,1940-1949,100,300,No,Oil,0400,English
Sub 1,000095000,Married,03,00,02,08,Single detached,2,2,Mortgage,Before 1939,1200,090,No,Gas,0500,English
Sub 1,000095000,Married,03,00,02,08,Single detached,2,2,Mortgage,1970-1979,1100,080,No,Gas,0800,English
Sub 1,000095000,Married,03,00,02,10,Single detached,2,2,Mortgage,Before 1939,580,080,No,Gas,0550,English
Sub 1,000095000,Married,03,00,03,07,Single detached,2,2,Mortgage,1950-1959,590,060,No,Oil,0350,English
Sub 1,000095000,Married,03,01,03,06,Single detached,2,1,Mortgage,1960-1969,1700,150,No,Oil,0250,Spanish
Sub 1,000095000,Married,03,01,03,06,Single detached,2,2,Mortgage,Before 1939,650,070,No,Gas,0,English
Sub 1,000095000,Married,03,01,03,07,Single detached,2,2,Mortgage,1950-1959,1500,380,No,Gas,1300,English
Sub 1,000095000,Married,03,01,03,07,Single detached,2,2,Mortgage,1960-1969,2200,200,No,Oil,1600,English
Sub 1,000095000,Married,03,01,03,08,Single attached,1,2,Mortgage,1990-1999,2600,120,No,Gas,1600,Spanish
Sub 1,000095000,Married,03,01,04,08,Single detached,3,3,Mortgage,1970-1979,1700,240,No,Oil,1200,English
Sub 1,000095000,Married,03,02,04,05,Single detached,2,2,Mortgage,1980-1989,400,070,No,Gas,1000,Other European
Sub 1,000095000,Married,03,02,04,06,Single attached,1,2,Mortgage,1940-1949,2300,100,No,Gas,1100,English
Sub 1,000095000,Married,03,02,04,06,Single detached,2,2,Mortgage,1950-1959,2100,260,No,Oil,1200,Other European
Sub 1,000095000,Married,03,02,04,06,Single detached,2,2,Mortgage,1980-1989,950,200,No,Gas,0550,English
Sub 1,000095000,Married,03,02,04,06,Single detached,3,2,Mortgage,Before 1939,1700,500,No,Gas,1000,English
Sub 1,000095000,Married,03,02,04,07,Single detached,2,2,Mortgage,1990-1999,870,130,No,Gas,0600,English
Sub 1,000095000,Married,03,02,04,07,Single detached,3,2,Mortgage,1950-1959,1800,120,No,Gas,1700,English
